Company;Year;pos;neg;unc;SR;NFE;ISIN;Date_SRNFE;Date_AR;report_size_SRNFE;report_sentence_SRNFE;report_words_SRNFE;is_gri;report_size_AR;report_sentence_AR;report_words_AR;pfad
dt_telekom ag;2009;391;208;163;1;0;fehlt;2009-07-07;2010-03-03;69;10989;48769;1;69;9482;102627;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2009_SR.pdf
dt_telekom ag;2011;1009;414;326;1;0;fehlt;2011-07-19;2012-02-28;313;10211;95222;1;313;13237;127070;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2010_&_2011_SR.pdf
dt_telekom ag;2010;341;129;111;1;0;fehlt;2018-04-23;2011-03-01;67;3832;33315;1;67;11212;110729;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2010_SR.pdf
dt_telekom ag;2011;827;382;317;1;0;fehlt;fehlt;2012-02-28;381;16137;89625;1;381;13237;127070;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2011_SR.pdf
dt_telekom ag;2012;918;419;382;1;0;fehlt;2013-09-10;2016-10-20;282;6985;92074;1;282;19333;155688;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2012_SR.pdf
dt_telekom ag;2013;784;355;347;1;0;fehlt;2014-06-16;2014-03-13;194;5983;71129;1;194;17799;149257;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2013_SR.pdf
dt_telekom ag;2014;590;279;248;1;0;fehlt;2015-05-21;2015-02-26;177;4275;59065;1;177;17443;161623;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2014_SR.pdf
dt_telekom ag;2015;740;360;294;1;0;fehlt;2016-06-03;2016-02-25;205;5017;66985;1;205;31517;218956;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2015_Sr.pdf
dt_telekom ag;2016;829;363;343;1;0;fehlt;2017-09-01;2017-03-03;212;5879;72636;1;212;23195;62868;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2016_SR.pdf
dt_telekom ag;2017;947;411;385;1;0;fehlt;2019-01-31;2018-02-22;230;6427;85046;1;230;36222;303523;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2017_SR.pdf
dt_telekom ag;2018;1028;503;478;1;0;fehlt;2019-04-23;2019-02-22;243;7341;100330;1;243;22552;168508;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Dt_Telekom AG\SR\2018_SR.pdf
duerr ag;2012;69;29;14;1;0;DE0005565204;2012-12-04;2013-03-11;18;1782;4467;0;18;16542;82320;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2011_&_2012_SR.pdf
duerr ag;2013;93;35;27;1;0;DE0005565204;2013-10-15;2014-03-17;28;996;6461;0;28;17522;82710;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2012_&_2013_SR.pdf
duerr ag;2014;98;31;29;1;0;DE0005565204;2014-10-29;2015-03-30;28;875;6742;0;28;18166;88130;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2013_&_2014_SR.pdf
duerr ag;2015;92;35;26;1;0;DE0005565204;2015-11-17;2016-03-16;32;827;6546;0;32;60998;128376;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2014_&_2015_SR.pdf
duerr ag;2016;51;20;33;1;0;DE0005565204;2016-10-11;2017-03-16;24;719;5306;0;24;14426;75379;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2015_&_2016_SR.pdf
duerr ag;2017;69;23;27;1;0;DE0005565204;2017-11-09;2018-03-28;28;826;6083;0;28;15419;83858;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2016_&_2017_SR.pdf
duerr ag;2017;26;48;19;1;0;DE0005565204;2018-07-18;2018-03-28;17;710;4936;1;17;15419;83858;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2017_SR.pdf
duerr ag;2018;59;27;22;1;0;DE0005565204;2019-05-03;2019-04-17;18;933;6806;1;18;14870;87147;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Duerr AG\SR\2018_SR.pdf
e.on ag;2008;267;170;108;1;0;DE000ENAG999;2009-06-16;2019-03-12;144;4115;27027;1;144;23688;102704;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2008_SR.pdf
e.on ag;2009;291;232;141;1;0;DE000ENAG999;2010-05-03;2010-03-09;148;7269;28206;1;148;17962;74608;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2009_Sr.pdf
e.on ag;2010;237;143;88;1;0;DE000ENAG999;2011-05-03;2011-03-10;157;4098;26653;1;157;20792;86418;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2010_SR.pdf
e.on ag;2011;269;169;93;1;0;DE000ENAG999;2012-05-15;2012-03-13;138;3444;24731;1;138;22804;92480;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2011_SR.pdf
e.on ag;2012;458;320;282;1;0;DE000ENAG999;2013-07-30;2013-03-12;211;5900;42615;1;211;23484;96664;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2012_SR.pdf
e.on ag;2013;663;511;399;1;0;DE000ENAG999;2014-05-09;2014-03-11;277;13436;73348;1;277;24516;100504;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2013_SR.pdf
e.on ag;2014;546;429;358;1;0;DE000ENAG999;2015-06-01;2015-03-10;217;13578;59574;1;217;24562;99526;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2014_SR.pdf
e.on ag;2015;557;511;313;1;0;DE000ENAG999;2016-05-09;2016-03-08;226;13072;63925;1;226;24124;99636;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2015_SR.pdf
e.on ag;2016;395;346;245;1;0;DE000ENAG999;2017-05-10;2017-03-14;173;5023;42855;1;173;22089;94876;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2016_SR.pdf
e.on ag;2017;52;77;50;1;1;DE000ENAG999;2018-04-12;2018-03-12;17;719;6799;1;17;21422;92968;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2017_NFB.pdf
e.on ag;2017;420;316;283;1;0;DE000ENAG999;2018-03-13;2018-03-12;134;4656;42751;1;134;21422;92968;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\E.ON AG\SR\2017_SR.pdf
elringklinger ag;2011;20;14;7;1;0;DE0007856023;2012-07-19;2012-03-26;13;639;2405;0;13;14386;72549;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2011_SR.pdf
elringklinger ag;2012;23;16;2;1;0;DE0007856023;2013-08-19;2013-03-22;16;932;3295;0;16;15247;73673;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2012_SR.pdf
elringklinger ag;2013;41;28;10;1;0;DE0007856023;2014-12-17;2014-03-25;17;962;3777;0;17;14861;75150;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2013_SR.pdf
elringklinger ag;2014;76;19;13;1;0;DE0007856023;2015-12-16;2015-03-26;22;1159;5591;0;22;18791;76697;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2014_SR.pdf
elringklinger ag;2015;108;43;39;1;0;DE0007856023;2016-09-30;2016-03-24;31;1041;10726;1;31;17600;76797;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2015_SR.pdf
elringklinger ag;2016;111;39;54;1;0;DE0007856023;2017-08-31;2017-03-24;35;1076;11336;1;35;16844;73013;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2016_SR.pdf
elringklinger ag;2017;32;62;21;1;1;DE0007856023;2018-03-26;2018-03-23;14;1293;5599;0;14;19156;86053;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2017_NFB.pdf
elringklinger ag;2017;114;51;39;1;0;DE0007856023;2018-09-05;2018-03-23;36;1110;11247;1;36;19156;86053;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2017_SR.pdf
elringklinger ag;2018;32;80;25;1;1;DE0007856023;2019-03-26;2019-03-25;17;1393;6137;0;17;15683;68732;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Elringklinger AG\SR\2018_NFB.pdf
euromicron ag;2017;149;113;48;1;1;DE000A1K0300;2018-04-18;2018-04-05;32;2901;15408;1;32;16613;83742;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Euromicron AG\SR\2017_NFB.pdf
euromicron ag;2018;88;64;28;1;1;DE000A1K0300;2019-04-23;2019-04-10;33;1690;8567;1;33;12958;73773;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Euromicron AG\SR\2018_NFB.pdf
evonik industries ag;2008;187;111;97;1;0;DE000EVNK013;2009-08-31;2019-03-13;68;2591;23851;1;68;10635;83046;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2008_SR.pdf
evonik industries ag;2009;280;161;133;1;0;DE000EVNK013;2010-06-29;2010-04-16;92;3476;27880;1;92;8482;39887;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2009_SR.pdf
evonik industries ag;2010;308;174;130;1;0;DE000EVNK013;2011-06-06;2011-03-30;98;5125;29196;1;98;10380;55194;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2010_SR.pdf
evonik industries ag;2011;335;196;173;1;0;DE000EVNK013;2012-05-22;2012-04-03;121;5800;34084;1;121;9059;75242;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2011_SR.pdf
evonik industries ag;2012;417;199;196;1;0;DE000EVNK013;2013-06-18;2013-03-06;130;8248;43488;1;130;9584;76573;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2012_SR.pdf
evonik industries ag;2013;438;227;190;1;0;DE000EVNK013;2014-04-30;2014-03-06;151;4483;44213;1;151;12798;100328;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2013_SR.pdf
evonik industries ag;2014;444;254;202;1;0;DE000EVNK013;2015-04-30;2015-02-26;135;4699;45113;1;135;12673;79406;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2014_SR.pdf
evonik industries ag;2015;494;233;210;1;0;DE000EVNK013;2016-04-20;2016-03-01;126;5667;49919;1;126;11506;78179;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2015_SR.pdf
evonik industries ag;2016;404;269;209;1;0;DE000EVNK013;2017-04-26;2017-03-01;113;5193;45896;1;113;10283;87033;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2016_SR.pdf
evonik industries ag;2017;319;279;179;1;0;DE000EVNK013;2018-04-20;2018-03-05;104;4842;42335;1;104;9725;78753;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2017_SR.pdf
evonik industries ag;2018;0;0;0;1;1;DE000EVNK013;2019-03-01;2019-03-13;11;112;274;0;11;10635;83046;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2018_NFB.pdf
evonik industries ag;2018;333;318;187;1;0;DE000EVNK013;2019-03-04;2019-03-13;116;5470;47030;1;116;10635;83046;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evonik Industries AG\SR\2018_SR.pdf
evotec ag;2017;39;26;18;1;1;DE0005664809;2018-03-22;2018-03-27;7;430;4124;0;7;8652;71016;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evotec AG\SR\2017_NFB.pdf
evotec ag;2018;59;33;23;1;1;DE0005664809;2019-03-26;2019-04-04;9;454;5513;0;9;12079;78760;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Evotec AG\SR\2018_NFB.pdf
fielmann ag;2017;114;109;54;1;1;DE0005772206;2018-04-25;2018-04-17;54;2753;13103;1;54;7978;21641;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fielmann AG\SR\2017_NFB_SR.pdf
fielmann ag;2018;106;119;60;1;1;DE0005772206;2019-04-26;2019-04-26;60;2167;18321;1;60;8682;57724;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fielmann AG\SR\2018_NFB_SR.pdf
fraport ag ffm airport;2008;226;115;65;1;0;DE0005773303;2009-05-12;2019-03-15;69;5178;23346;1;69;11476;121060;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2008_SR.pdf
fraport ag ffm airport;2009;338;311;165;1;0;DE0005773303;2010-05-21;2010-04-01;114;4267;38891;1;114;14619;74810;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2009_SR.pdf
fraport ag ffm airport;2010;215;168;103;1;0;DE0005773303;2011-04-26;2011-04-11;75;3871;28334;1;75;15390;72434;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2010_SR.pdf
fraport ag ffm airport;2011;233;139;64;1;0;DE0005773303;2012-07-03;fehlt;66;2865;24284;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2011_SR.pdf
fraport ag ffm airport;2012;544;453;214;1;0;DE0005773303;2013-05-14;2013-04-09;251;10726;92892;1;251;10389;75022;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2012_SR.pdf
fraport ag ffm airport;2013;557;410;235;1;0;DE0005773303;2014-04-15;2014-04-07;239;9851;67697;1;239;16689;90628;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2013_SR.pdf
fraport ag ffm airport;2014;229;110;115;1;0;DE0005773303;2015-04-30;2015-03-18;70;2376;21154;1;70;14980;84497;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2014_SR.pdf
fraport ag ffm airport;2015;268;115;95;1;0;DE0005773303;2016-04-28;2016-03-15;83;2467;20224;1;83;15415;88416;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2015_SR.pdf
fraport ag ffm airport;2015;56;51;25;1;0;DE0005773303;2016-04-28;2016-03-15;83;2720;23073;1;83;15415;88416;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2015_SR_en.pdf
fraport ag ffm airport;2016;364;183;120;1;0;DE0005773303;2017-05-08;2017-03-16;98;3234;28878;1;98;15449;88961;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2016_SR.pdf
fraport ag ffm airport;2017;359;149;107;1;0;DE0005773303;2018-05-02;2018-03-15;92;3023;27099;1;92;10304;107672;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2017_SR.pdf
fraport ag ffm airport;2018;357;205;125;1;0;DE0005773303;2019-05-06;2019-03-15;127;3715;33089;1;127;11476;121060;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fraport AG FFM Airport\SR\2018_SR.pdf
fuchs petrol. ag;2011;3;0;2;1;0;DE0005790430;2017-05-04;2012-03-27;3;50;347;0;3;8240;45175;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2011_SR.pdf
fuchs petrol. ag;2012;8;3;2;1;0;DE0005790430;2017-05-04;2013-03-25;6;246;1164;0;6;10019;53723;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2012_SR.pdf
fuchs petrol. ag;2013;10;4;0;1;0;DE0005790430;2017-05-04;2014-03-20;7;307;1599;0;7;10004;58832;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2013_SR.pdf
fuchs petrol. ag;2014;16;0;2;1;0;DE0005790430;2017-05-04;2015-03-30;9;365;1859;0;9;10197;60944;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2014_SR.pdf
fuchs petrol. ag;2015;10;3;2;1;0;DE0005790430;2017-05-04;2016-03-18;9;361;1464;0;9;10153;58838;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2015_SR.pdf
fuchs petrol. ag;2016;18;0;3;1;0;DE0005790430;2017-05-04;2017-03-20;6;262;1277;0;6;7914;56890;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2016_SR.pdf
fuchs petrol. ag;2017;31;12;5;1;0;DE0005790430;2018-03-27;2018-03-20;13;476;3462;0;13;8280;62087;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2017_SR.pdf
fuchs petrol. ag;2018;52;18;16;1;0;DE0005790430;2019-03-25;2019-03-19;17;573;4935;0;17;7924;61996;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Fuchs Petrol. AG\SR\2018_SR.pdf
;2015;200;141;77;1;0;DE0005111702;2016-06-06;2017-03-06;98;3068;19815;1;98;6065;33397;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Gerry Weber Internat\SR\2014_&_2015_SR.pdf
;2017;71;39;23;1;0;DE0005111702;2018-07-19;2019-03-13;40;1725;8482;1;40;6791;40584;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Gerry Weber Internat\SR\2016_&_2017_SR.pdf
gft technologies se;2017;77;37;29;1;1;DE0005800601;2018-04-25;2018-04-03;22;1316;6643;0;22;8477;54768;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\GFT Technologies SE\SR\2017_NFB.pdf
gft technologies se;2018;48;38;20;1;1;DE0005800601;2019-03-25;2019-03-28;17;1091;5086;1;17;8993;62786;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\GFT Technologies SE\SR\2018_NFB.pdf
gft_gri_index_;2017;3;19;13;1;0;fehlt;2019-01-23;fehlt;15;1131;2552;1;fehlt;fehlt;fehlt;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\GFT Technologies SE\SR\GFT_GRI_Index_2017.pdf
gigaset ag;2017;1725;1882;850;1;1;DE0005156004;2018-04-16;2018-04-27;26;21025;216096;1;26;14854;65276;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Gigaset AG\SR\2017_NFB.pdf
gigaset ag;2018;1864;2232;1260;1;1;DE0005156004;2019-04-15;2019-04-25;31;30987;277486;1;31;15009;63617;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Gigaset AG\SR\2018_NFB.pdf
;2012;24;7;3;1;0;DE0005111702;2013-05-22;2014-03-24;8;363;2538;1;8;6308;34021;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2012_SR.pdf
;2013;55;21;11;1;0;DE0005111702;2014-04-02;2015-05-11;12;580;4643;1;12;6112;33985;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2013_SR.pdf
;2014;34;20;19;1;0;DE0005111702;2015-03-30;2016-03-14;15;620;4752;1;15;6200;33786;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2014_SR.pdf
;2015;54;33;18;1;0;DE0005111702;2016-04-01;2017-03-06;19;802;6505;1;19;6065;33397;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2015_SR.pdf
;2016;45;35;20;1;0;DE0005111702;2017-03-29;2018-07-25;19;924;6965;1;19;6551;38634;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2016_SR.pdf
;2017;37;29;21;1;1;DE0005111702;2018-03-27;2019-03-13;14;675;4492;1;14;6791;40584;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2017_NFB.pdf
;2017;74;65;36;1;0;DE0005111702;2018-03-27;2019-03-13;29;1365;10749;1;29;6791;40584;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2017_SR.pdf
;2018;51;44;29;1;1;DE0005111702;2019-03-26;2019-10-16;19;866;6382;1;19;6400;43798;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2018_NFB.pdf
;2018;88;67;34;1;0;DE0005111702;2019-03-26;2019-10-16;31;1468;11186;1;31;6400;43798;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2018_SR.pdf
;2018;9;18;17;1;0;DE0005111702;2019-03-26;2019-10-16;31;1547;13023;1;31;6400;43798;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Hamburg.Hafen U. Log. A-SP\SR\2018_SR_en.pdf
;2008;132;96;88;1;0;DE0005111702;2008-07-30;2019-03-13;49;2893;14366;0;49;6791;40584;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Heidelberg.Druckma\SR\2007_&_2008_SR.pdf
;2009;99;115;57;1;0;DE0005111702;2009-07-22;2011-03-24;33;2343;11806;0;33;4993;27038;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Heidelberg.Druckma\SR\2008_&_2009_SR.pdf
;2010;73;64;68;1;0;DE0005111702;2010-09-27;2012-04-24;32;2270;11336;0;32;5839;33153;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Heidelberg.Druckma\SR\2009_&_2010_SR.pdf
;2011;98;82;61;1;0;DE0005111702;2011-07-08;2013-04-10;32;2470;10652;1;32;6324;35340;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Heidelberg.Druckma\SR\2010_&_2011_SR.pdf
;2012;92;54;53;1;0;DE0005111702;2012-07-09;2014-03-24;32;2249;10759;0;32;6308;34021;C:\Users\test\sciebo\FACC SHK-WHB Berichte\CDAX Rohdaten 2008-2018_Stand 23.03.2021\Heidelberg.Druckma\SR\2011_&_2012_SR.pdf
